"ResponseId","ProlificId","Random.ID","Duration..in.seconds.","Strategies","RupaktalChunk","KehervaChunk","JhaptalChunk","TeentalChunk","Musical_Training","Musicianship_Category","value","Stimuli2","Trial","Pattern","Duration","DST_Score"
"R_80C6ElZzh2lzwFX","67879eec00c54eaedf5c30e5","96","1485","listening attentively to the different beats that were played ","2","4","3","None of these",47,"High","Same","sdmi1","1","Jhaptal","4",4
"R_80C6ElZzh2lzwFX","67879eec00c54eaedf5c30e5","96","1485","listening attentively to the different beats that were played ","2","4","3","None of these",47,"High","Same","sdmi1","2","Jhaptal","4",4
"R_80C6ElZzh2lzwFX","67879eec00c54eaedf5c30e5","96","1485","listening attentively to the different beats that were played ","2","4","3","None of these",47,"High","Same","Ntrl","1","Teental","5",4
"R_80C6ElZzh2lzwFX","67879eec00c54eaedf5c30e5","96","1485","listening attentively to the different beats that were played ","2","4","3","None of these",47,"High","Same","Ntrl","2","Teental","5",4
"R_80C6ElZzh2lzwFX","67879eec00c54eaedf5c30e5","96","1485","listening attentively to the different beats that were played ","2","4","3","None of these",47,"High","Same","sdpl1","1","Teental","5",4
"R_80C6ElZzh2lzwFX","67879eec00c54eaedf5c30e5","96","1485","listening attentively to the different beats that were played ","2","4","3","None of these",47,"High","Different","sdpl1","2","Teental","5",4
"R_80C6ElZzh2lzwFX","67879eec00c54eaedf5c30e5","96","1485","listening attentively to the different beats that were played ","2","4","3","None of these",47,"High","Different","sdmi1","1","Teental","5",4
"R_80C6ElZzh2lzwFX","67879eec00c54eaedf5c30e5","96","1485","listening attentively to the different beats that were played ","2","4","3","None of these",47,"High","Same","sdmi1","2","Teental","5",4
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","Ntrl","1","Rupak","4",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","Ntrl","2","Rupak","4",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdpl1","1","Rupak","4",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdpl1","2","Rupak","4",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdmi1","1","Rupak","4",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdmi1","2","Rupak","4",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","Ntrl","1","Keherva","5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","Ntrl","2","Keherva","5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdpl1","1","Keherva","5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdpl1","2","Keherva","5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","sdmi1","1","Keherva","5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdmi1","2","Keherva","5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","Ntrl","1","Jhaptal","8",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","Ntrl","2","Jhaptal","8",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","sdpl1","1","Jhaptal","8",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","sdpl1","2","Jhaptal","8",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdmi1","1","Jhaptal","8",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdmi1","2","Jhaptal","8",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","Ntrl","1","Teental","3.5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","Ntrl","2","Teental","3.5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdpl1","1","Teental","3.5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdpl1","2","Teental","3.5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Same","sdmi1","1","Teental","3.5",6
"R_2dFo3pDMmuDd6Yi","6682acf01de451e343fa1d56","81","1300","fixing my attention on the bass drum (the lower pitch one)","2","3","None of these","None of these",20,"Low","Different","sdmi1","2","Teental","3.5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","Ntrl","1","Rupak","8",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","Ntrl","2","Rupak","8",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","sdpl1","1","Rupak","8",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","sdpl1","2","Rupak","8",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","sdmi1","1","Rupak","8",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","sdmi1","2","Rupak","8",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","Ntrl","2","Keherva","3.5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","Ntrl","1","Keherva","3.5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","sdpl1","1","Keherva","3.5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","sdpl1","2","Keherva","3.5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","sdmi1","1","Keherva","3.5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","sdmi1","2","Keherva","3.5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","Ntrl","1","Jhaptal","4",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","Ntrl","2","Jhaptal","4",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","sdpl1","1","Jhaptal","4",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","sdpl1","2","Jhaptal","4",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","sdmi1","1","Jhaptal","4",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","sdmi1","2","Jhaptal","4",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","Ntrl","1","Teental","5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","Ntrl","2","Teental","5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Same","sdpl1","1","Teental","5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","sdpl1","2","Teental","5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","sdmi1","1","Teental","5",6
"R_837OrgFA0jEfQS5","5c3d36edababef0001603f67","12","2122","I tap my table with my finger to keep the rhytm and focused on the kick","1","1","1","2",28,"Low","Different","sdmi1","2","Teental","5",6
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","Ntrl","1","Rupak","3.5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","Ntrl","2","Rupak","3.5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdpl1","1","Rupak","3.5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdpl1","2","Rupak","3.5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdmi1","1","Rupak","3.5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdmi1","2","Rupak","3.5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","Ntrl","1","Keherva","4",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","Ntrl","2","Keherva","4",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdpl1","1","Keherva","4",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdpl1","2","Keherva","4",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdmi1","1","Keherva","4",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","sdmi1","2","Keherva","4",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","Ntrl","1","Jhaptal","5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","Ntrl","2","Jhaptal","5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdpl1","1","Jhaptal","5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","sdpl1","2","Jhaptal","5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdmi1","1","Jhaptal","5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","sdmi1","2","Jhaptal","5",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","Ntrl","1","Teental","8",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","Ntrl","2","Teental","8",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","sdpl1","1","Teental","8",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdpl1","2","Teental","8",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Different","sdmi1","1","Teental","8",7
"R_8dG0sa7Cr9Yen7F","60e0bdfe9ab91ccb39ebb85f","32","1935","I used my hearing and rythmic abilities to try and find the patterns ","1","2","2","2",38,"Medium","Same","sdmi1","2","Teental","8",7
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Same","Ntrl","1","Rupak","5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Same","Ntrl","2","Rupak","5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdpl1","1","Rupak","5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdpl1","2","Rupak","5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdmi1","1","Rupak","5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdmi1","2","Rupak","5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Same","Ntrl","1","Keherva","8",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Same","Ntrl","2","Keherva","8",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdpl1","1","Keherva","8",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdpl1","2","Keherva","8",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdmi1","1","Keherva","8",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdmi1","2","Keherva","8",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Same","Ntrl","1","Jhaptal","3.5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Same","Ntrl","2","Jhaptal","3.5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdpl1","1","Jhaptal","3.5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdpl1","2","Jhaptal","3.5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdmi1","1","Jhaptal","3.5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdmi1","2","Jhaptal","3.5",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Same","Ntrl","1","Teental","4",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Same","Ntrl","2","Teental","4",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdpl1","1","Teental","4",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdpl1","2","Teental","4",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdmi1","1","Teental","4",9
"R_2IccaIPqe2u1gtA","676fe7b698c065ecd91ef65b","19","14821","shaking my head to the rhythm of it, for the bassy beats I would dip my head and the other beats I would shake side to side. Very enjoyable!","1","2","1","1",39,"Medium","Different","sdmi1","2","Teental","4",9
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","Ntrl","1","Rupak","5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Different","Ntrl","2","Rupak","5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdpl1","1","Rupak","5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdpl1","2","Rupak","5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdmi1","1","Rupak","5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdmi1","2","Rupak","5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","Ntrl","1","Keherva","8",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","Ntrl","2","Keherva","8",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Different","sdpl1","1","Keherva","8",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Different","sdpl1","2","Keherva","8",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Different","sdmi1","1","Keherva","8",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Different","sdmi1","2","Keherva","8",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","Ntrl","1","Jhaptal","3.5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","Ntrl","2","Jhaptal","3.5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdpl1","1","Jhaptal","3.5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdpl1","2","Jhaptal","3.5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdmi1","1","Jhaptal","3.5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdmi1","2","Jhaptal","3.5",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","Ntrl","1","Teental","4",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","Ntrl","2","Teental","4",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdpl1","1","Teental","4",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdpl1","2","Teental","4",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdmi1","1","Teental","4",8
"R_2c2tVg55dh6ugHq","672b358512ba1dce2b4c3c40","35","4732","hearing","2","1","1","1",36,"Low","Same","sdmi1","2","Teental","4",8
"R_7gBnuGB4jUvJCqk","6742189e9fd5fe9de0d9b729","41","1676","I tried to listen for different drum timbres. I also tried to remember up/down beats but I found that I could only reliably remember the first part of the recording. ","2","1","2","2",42,"Medium","Same","Ntrl","1","Rupak","3.5",7
"R_7gBnuGB4jUvJCqk","6742189e9fd5fe9de0d9b729","41","1676","I tried to listen for different drum timbres. I also tried to remember up/down beats but I found that I could only reliably remember the first part of the recording. ","2","1","2","2",42,"Medium","Different","Ntrl","2","Rupak","3.5",7
"R_7gBnuGB4jUvJCqk","6742189e9fd5fe9de0d9b729","41","1676","I tried to listen for different drum timbres. I also tried to remember up/down beats but I found that I could only reliably remember the first part of the recording. ","2","1","2","2",42,"Medium","Same","sdpl1","1","Rupak","3.5",7
"R_7gBnuGB4jUvJCqk","6742189e9fd5fe9de0d9b729","41","1676","I tried to listen for different drum timbres. I also tried to remember up/down beats but I found that I could only reliably remember the first part of the recording. ","2","1","2","2",42,"Medium","Same","sdpl1","2","Rupak","3.5",7
"R_7gBnuGB4jUvJCqk","6742189e9fd5fe9de0d9b729","41","1676","I tried to listen for different drum timbres. I also tried to remember up/down beats but I found that I could only reliably remember the first part of the recording. ","2","1","2","2",42,"Medium","Different","sdmi1","1","Rupak","3.5",7
"R_7gBnuGB4jUvJCqk","6742189e9fd5fe9de0d9b729","41","1676","I tried to listen for different drum timbres. I also tried to remember up/down beats but I found that I could only reliably remember the first part of the recording. ","2","1","2","2",42,"Medium","Same","sdmi1","2","Rupak","3.5",7
"R_7gBnuGB4jUvJCqk","6742189e9fd5fe9de0d9b729","41","1676","I tried to listen for different drum timbres. I also tried to remember up/down beats but I found that I could only reliably remember the first part of the recording. ","2","1","2","2",42,"Medium","Same","Ntrl","1","Keherva","4",7
"R_7gBnuGB4jUvJCqk","6742189e9fd5fe9de0d9b729","41","1676","I tried to listen for different drum timbres. I also tried to remember up/down beats but I found that I could only reliably remember the first part of the recording. ","2","1","2","2",42,"Medium","Same","Ntrl","2","Keherva","4",7
